,x,y,z
0.632,3.646115732,1.135320762,25.62610113
0.633,3.640728449,1.124175178,25.55558996
0.634,3.601232387,1.122822473,25.49325044
0.635,3.573267187,1.143458074,25.4491392
0.636,3.570484099,1.150492637,25.36211301
0.637,3.533158449,1.150227103,25.32044218
0.638,3.507534855,1.193592448,25.23785204
0.639,3.46966481,1.192947325,25.16883448
0.64,3.452880939,1.173500979,25.11106864
0.641,3.439048626,1.189758781,25.04397224
0.642,3.420161605,1.192475211,24.9908376
0.643,3.396506939,1.218184744,24.91362061
0.644,3.372598818,1.230514804,24.86964988
0.645,3.33335826,1.23009586,24.78973401
0.646,3.332424396,1.244399704,24.73328306
0.647,3.30886649,1.250400746,24.67400768
0.648,3.288351281,1.26715549,24.62167591
0.649,3.26914787,1.249669418,24.53638337
0.65,3.261100706,1.294684156,24.50653527
0.651,3.254917815,1.28609947,24.4457605
0.652,3.200296869,1.307277482,24.37367356
0.653,3.199795597,1.335496995,24.33933329
0.654,3.169432048,1.321883651,24.24746847
0.655,3.148640765,1.335195603,24.19482497
0.656,3.139671482,1.355099204,24.14142362
0.657,3.118499877,1.366937358,24.0713022
0.658,3.101231912,1.376906177,24.01642079
0.659,3.078148012,1.380215048,23.95883945
0.66,3.06944101,1.39990741,23.91300574
0.661,3.053803407,1.409950023,23.83715169
0.662,3.043390851,1.438465788,23.78262038
0.663,3.019784078,1.426536076,23.70419757
0.664,3.00237635,1.449740615,23.64784341
0.665,2.981071606,1.431868726,23.59747889
0.666,2.970238475,1.465858652,23.55018461
0.667,2.961184753,1.466658243,23.47295043
0.668,2.941591207,1.489622866,23.43283194
0.669,2.916427896,1.495929578,23.36775846
0.67,2.91134284,1.490615219,23.29705521
0.671,2.881480942,1.531744796,23.25074227
0.672,2.87987159,1.51475852,23.20246355
0.673,2.879246913,1.54101125,23.15141027
0.674,2.842777628,1.561994165,23.06855228
0.675,2.842281627,1.564654855,23.01839551
0.676,2.846587944,1.582412302,22.94539774
0.677,2.828026307,1.594173854,22.92787959
0.678,2.822299997,1.61156661,22.84789009
0.679,2.779437866,1.611901101,22.81912149
0.68,2.776799452,1.630586459,22.74216317
0.681,2.75861604,1.647130262,22.68461586
0.682,2.75923374,1.660271242,22.60849973
0.683,2.759337363,1.676839594,22.57742081
0.684,2.725237747,1.687822127,22.50850551
0.685,2.743311814,1.686848637,22.4690125
0.686,2.728397439,1.710212941,22.41315679
0.687,2.71340941,1.728877014,22.3686384
0.688,2.695394489,1.739638291,22.29053824
0.689,2.700970787,1.761043569,22.24458488
0.69,2.672263407,1.740274973,22.19187706
0.691,2.665109351,1.765569523,22.13954425
0.692,2.65950854,1.798359663,22.08562507
0.693,2.649107641,1.814356348,22.03617676
0.694,2.637398187,1.820457154,21.95093335
0.695,2.641984112,1.83307513,21.91737247
0.696,2.626525775,1.847090394,21.88175269
0.697,2.61189591,1.879353123,21.81847848
0.698,2.617359905,1.865688796,21.76752223
0.699,2.606386117,1.884943397,21.72236797
0.7,2.606116121,1.894280357,21.6535002
0.701,2.596069604,1.942503787,21.59358773
0.702,2.594657809,1.935002374,21.54604587
0.703,2.579680488,1.977738322,21.50204942
0.704,2.573630243,1.969397461,21.45048557
0.705,2.564361707,1.975864221,21.38462654
0.706,2.565453121,1.994049342,21.32640915
0.707,2.566700381,2.025197617,21.2955097
0.708,2.563325385,2.040346091,21.25490361
0.709,2.547690031,2.034234533,21.17534841
0.71,2.54733828,2.060295763,21.13892515
0.711,2.535448651,2.069291787,21.07565715
0.712,2.526780148,2.074540519,21.03907852
0.713,2.533715946,2.13060808,20.97435879
0.714,2.538429737,2.128826274,20.94285597
0.715,2.536604894,2.135847081,20.89458067
0.716,2.504547433,2.148496238,20.8281658
0.717,2.492106299,2.166636237,20.78050703
0.718,2.529714385,2.179672908,20.74609485
0.719,2.513697481,2.199658833,20.68784546
0.72,2.512105001,2.218886692,20.61483528
0.721,2.489417263,2.229854475,20.5858276
0.722,2.506865223,2.24627451,20.53397715
0.723,2.504258205,2.268447782,20.47297262
0.724,2.508520393,2.298812217,20.43777401
0.725,2.501936046,2.282261586,20.38747051
0.726,2.471871445,2.328038453,20.34961047
0.727,2.504469903,2.327700202,20.28444542
0.728,2.491399753,2.344745057,20.24132927
0.729,2.494542866,2.370963919,20.19055688
0.73,2.473486915,2.374413213,20.13590219
0.731,2.485103363,2.418676209,20.11194911
0.732,2.49833522,2.427445883,20.04210429
0.733,2.498988605,2.420758813,20.00624704
0.734,2.479115406,2.463985126,19.94838305
0.735,2.484456001,2.483437032,19.91408604
0.736,2.483106559,2.502112929,19.86761222
0.737,2.500584202,2.491244863,19.81588496
0.738,2.496174714,2.526528698,19.76213457
0.739,2.478517253,2.564978114,19.73277601
0.74,2.49915857,2.567213544,19.66553757
0.741,2.486633171,2.593274168,19.61905843
0.742,2.493363818,2.601996967,19.59061311
0.743,2.504144456,2.615289307,19.53914081
0.744,2.487546778,2.644738809,19.52558377
0.745,2.493952407,2.65865446,19.44314618
0.746,2.477366197,2.672358383,19.40443881
0.747,2.482840881,2.706480804,19.3642175
0.748,2.494743859,2.734236892,19.29151952
0.749,2.494003759,2.746752452,19.24077047
0.75,2.486562443,2.744691127,19.21594193
0.751,2.49584379,2.761591825,19.18107503
0.752,2.492265022,2.786330464,19.12920412
0.753,2.513397172,2.803362538,19.08144631
0.754,2.505897116,2.835555171,19.04520681
0.755,2.509015344,2.851335968,18.99585948
0.756,2.516053669,2.865305123,18.94422726
0.757,2.541230541,2.896211751,18.90676647
0.758,2.529515112,2.906143746,18.85479787
0.759,2.530986993,2.931507732,18.81001395
0.76,2.537531442,2.957029992,18.791098
0.761,2.513891186,2.965871514,18.75692651
0.762,2.552375828,2.971553721,18.70699121
0.763,2.561752814,3.011568361,18.65346653
0.764,2.557211037,3.044134431,18.61271002
0.765,2.569122151,3.046706253,18.55003893
0.766,2.559393006,3.068543931,18.54977258
0.767,2.577150587,3.102155941,18.47450805
0.768,2.57810869,3.107766657,18.44483143
0.769,2.575205473,3.123391146,18.42297605
0.77,2.582875679,3.156537628,18.37193384
0.771,2.604105865,3.195825164,18.34135568
0.772,2.595215559,3.204510447,18.2681128
0.773,2.592179741,3.216174002,18.2638441
0.774,2.618402221,3.247906376,18.20445563
0.775,2.619989336,3.272251524,18.17102081
0.776,2.616903531,3.286715423,18.11812949
0.777,2.62668697,3.326335564,18.09379573
0.778,2.628277602,3.345396405,18.04605864
0.779,2.63959316,3.36245932,18.01087522
0.78,2.655889373,3.382293606,17.95831655
0.781,2.661375415,3.401355443,17.93098738
0.782,2.65937875,3.431662964,17.88152911
0.783,2.673371607,3.453129858,17.85679648
0.784,2.677403217,3.459400648,17.82305221
0.785,2.684771009,3.499728606,17.77961502
0.786,2.7004508,3.521093515,17.73032064
0.787,2.701540276,3.566991225,17.69259953
0.788,2.706119001,3.55472281,17.65407578
0.789,2.722097675,3.589013196,17.62401259
0.79,2.727909423,3.616011912,17.59430405
0.791,2.741894922,3.642602361,17.55577437
0.792,2.745464716,3.670401889,17.51989948
0.793,2.774611668,3.692343962,17.48326161
0.794,2.766926985,3.716921779,17.44301298
0.795,2.788620396,3.751562783,17.41287072
0.796,2.807333866,3.769390354,17.34990817
0.797,2.795753767,3.808628068,17.34677355
0.798,2.803465161,3.823869762,17.29986873
0.799,2.794237853,3.854939166,17.25468947
0.8,2.829817159,3.907740211,17.23048345
0.801,2.836005069,3.892325975,17.20035238
0.802,2.845805327,3.925689141,17.16735701
0.803,2.86821636,3.972716811,17.12742219
0.804,2.875417724,3.985330643,17.0807594
0.805,2.879716821,4.011632331,17.04583662
0.806,2.907846766,4.054656299,17.01860221
0.807,2.907110885,4.075561243,16.9837554
0.808,2.917263897,4.089746489,16.96203893
0.809,2.918915872,4.133000837,16.93162876
0.81,2.958509729,4.165465744,16.8951011
0.811,2.956928549,4.166758997,16.84814393
0.812,2.96059154,4.208519322,16.82752964
0.813,2.978768824,4.241700641,16.80173152
0.814,2.974712459,4.268450838,16.7647835
0.815,3.009030879,4.293763702,16.71733321
0.816,3.01629022,4.322960523,16.70677219
0.817,3.009119909,4.356288537,16.66277765
0.818,3.052057082,4.400070817,16.63296651
0.819,3.036476609,4.415951442,16.61459862
0.82,3.058299713,4.45302475,16.57395627
0.821,3.089158867,4.465893416,16.54943334
0.822,3.099072813,4.517193715,16.49934434
0.823,3.115754137,4.548895903,16.47478341
0.824,3.123387399,4.564083381,16.46108478
0.825,3.154755369,4.597285656,16.42260462
0.826,3.157058224,4.63555089,16.38042507
0.827,3.175835328,4.688160416,16.35534508
0.828,3.196362523,4.706462798,16.33574016
0.829,3.193995975,4.741648131,16.30776489
0.83,3.207339114,4.771129801,16.2665418
0.831,3.23627643,4.809148517,16.25834075
0.832,3.246694498,4.820908426,16.24892767
0.833,3.263430458,4.857733616,16.20212988
0.834,3.285331586,4.896544561,16.17646124
0.835,3.310233577,4.936766195,16.14691407
0.836,3.320134833,4.970211867,16.126687
0.837,3.323804901,5.004260781,16.06696506
0.838,3.348629381,5.051730531,16.06001455
0.839,3.361872516,5.064356188,16.02865154
0.84,3.392401759,5.118645912,16.01545914
0.841,3.398240938,5.136431414,15.98405425
0.842,3.385803849,5.182226046,15.9682556
0.843,3.434372868,5.209514843,15.93076688
0.844,3.449869204,5.261656109,15.91921275
0.845,3.478751433,5.269912756,15.88950449
0.846,3.477849623,5.327872726,15.85131456
0.847,3.503577357,5.371879999,15.83103728
0.848,3.52375603,5.388360065,15.81416893
0.849,3.539068891,5.439288988,15.78868984
0.85,3.581544879,5.456522933,15.77854253
0.851,3.58738178,5.527746022,15.76085524
0.852,3.598235226,5.554880595,15.72491061
0.853,3.630580272,5.580836049,15.69558875
0.854,3.635955904,5.619118794,15.69033789
0.855,3.654865518,5.657319729,15.65055414
0.856,3.674207281,5.714978309,15.6501112
0.857,3.690209587,5.754368171,15.61514828
0.858,3.728164245,5.779962062,15.60641569
0.859,3.734694158,5.826715276,15.56189761
0.86,3.77729971,5.875040328,15.57949781
0.861,3.786268157,5.898819271,15.52483466
0.862,3.807141038,5.940640567,15.52361771
0.863,3.838879974,5.995208814,15.5076191
0.864,3.85546831,6.055543346,15.47153799
0.865,3.882772651,6.080621835,15.47527677
0.866,3.905129412,6.130390074,15.44679312
0.867,3.922271797,6.146656778,15.42812703
0.868,3.934842521,6.214558929,15.43984853
0.869,3.963149956,6.24736762,15.38718927
0.87,3.989794452,6.294755602,15.39083554
0.871,4.017114155,6.326943384,15.38467531
0.872,4.019264069,6.378629445,15.34838768
0.873,4.050474548,6.434032184,15.35587406
0.874,4.07836753,6.467892822,15.33106733
0.875,4.104893656,6.518760735,15.32615881
0.876,4.116797736,6.572969028,15.30884004
0.877,4.155445347,6.602881987,15.27295548
0.878,4.17467559,6.656367944,15.27569713
0.879,4.202898143,6.699060659,15.2807476
0.88,4.210524652,6.748109354,15.26213179
0.881,4.267637926,6.780362321,15.23372402
0.882,4.278696129,6.839369626,15.21917962
0.883,4.293433727,6.886759513,15.21730672
0.884,4.326181421,6.944058063,15.19553616
0.885,4.354895298,6.995879219,15.20025467
0.886,4.389450108,7.046464514,15.18163389
0.887,4.404533675,7.084964265,15.17407004
0.888,4.448107749,7.136506739,15.17854235
0.889,4.475954299,7.18521807,15.14992001
0.89,4.491369739,7.234524935,15.1357434
0.891,4.512665594,7.281996809,15.13396203
0.892,4.541883441,7.329336109,15.14196718
0.893,4.567849926,7.367467597,15.12884088
0.894,4.596995354,7.438881514,15.12046261
0.895,4.625403771,7.506744278,15.09898034
0.896,4.654917199,7.566503732,15.11086044
0.897,4.699134538,7.617897126,15.08947655
0.898,4.730660536,7.667077378,15.08344521
0.899,4.743290787,7.692880067,15.08355059
0.9,4.770795742,7.75233905,15.08276826
0.901,4.78263231,7.80500204,15.0978813
0.902,4.822807501,7.869004375,15.06519329
0.903,4.862832323,7.922611298,15.09055659
0.904,4.901827359,7.973455305,15.08932548
0.905,4.926821799,8.036991296,15.081571
0.906,4.955065864,8.118338211,15.08101051
0.907,4.987921191,8.135611823,15.08163903
0.908,5.030950557,8.189205807,15.06248223
0.909,5.047500358,8.242768533,15.0971054
0.91,5.099110071,8.306286177,15.07797381
0.911,5.113300716,8.366048913,15.08117537
0.912,5.147956907,8.467066536,15.10929373
0.913,5.199348331,8.48995498,15.09797001
0.914,5.207902528,8.561637176,15.08986029
0.915,5.246330237,8.607236376,15.11728917
0.916,5.272630817,8.666297242,15.10502511
0.917,5.338526566,8.732352113,15.10601437
0.918,5.36130551,8.798692001,15.12004803
0.919,5.381569902,8.842102832,15.12796043
0.92,5.433886792,8.90519834,15.11576992
0.921,5.453759233,8.977091023,15.14414323
0.922,5.517194181,9.027281473,15.14525624
0.923,5.53713983,9.102835617,15.15916834
0.924,5.574125009,9.123918165,15.17028357
0.925,5.60813191,9.207995502,15.17583159
0.926,5.651799446,9.27566458,15.20229687
0.927,5.680130548,9.344587932,15.19873542
0.928,5.718304123,9.402830126,15.23469466
0.929,5.750102888,9.472791308,15.21456126
0.93,5.797254211,9.519886463,15.24750464
0.931,5.826297101,9.59405265,15.26517702
0.932,5.862652621,9.659355593,15.27093581
0.933,5.888432483,9.724775348,15.28901522
0.934,5.940229271,9.799473739,15.30809934
0.935,5.973922937,9.870740919,15.31261753
0.936,6.016664876,9.925993733,15.34339782
0.937,6.048601317,9.979366367,15.35073866
0.938,6.083410085,10.06177279,15.36482273
0.939,6.13376482,10.12506377,15.40751203
0.94,6.164317585,10.19864677,15.43652846
0.941,6.217719735,10.26005076,15.4510613
0.942,6.240004362,10.31322817,15.47823039
0.943,6.296948268,10.38189383,15.49062066
0.944,6.326599586,10.45930021,15.53350586
0.945,6.387188022,10.54105341,15.53802578
0.946,6.423000145,10.58764145,15.57885576
0.947,6.462417083,10.65250913,15.60749042
0.948,6.499942144,10.74267087,15.63198161
0.949,6.558602761,10.81270974,15.67093501
0.95,6.578993485,10.88249354,15.68438025
0.951,6.628553277,10.95091288,15.70467339
0.952,6.678324631,11.01325483,15.73984686
0.953,6.70962154,11.07973687,15.77160916
0.954,6.742273707,11.16470068,15.81458633
0.955,6.789015122,11.25758429,15.83303647
0.956,6.84771527,11.28265073,15.8801935
0.957,6.89419703,11.37555269,15.92525456
0.958,6.939089443,11.42951319,15.93973592
0.959,6.992747002,11.5233539,15.99822332
0.96,7.033033172,11.59024214,16.03787745
0.961,7.087631127,11.66696725,16.0734675
0.962,7.120140785,11.75324352,16.11964685
0.963,7.172859033,11.81500767,16.14130488
0.964,7.222325023,11.89099639,16.18626048
0.965,7.253613062,11.9777957,16.21503928
0.966,7.33128746,12.04626406,16.27478261
0.967,7.357128361,12.11129223,16.31395398
0.968,7.398870498,12.19253602,16.36316714
0.969,7.45122425,12.25454119,16.42431263
0.97,7.491476048,12.33605895,16.48550338
0.971,7.547032103,12.42008398,16.51716558
0.972,7.589263145,12.48426119,16.56492518
0.973,7.620100369,12.55111702,16.61763463
0.974,7.692216893,12.63379934,16.67114785
0.975,7.734349767,12.71330556,16.71433269
0.976,7.808481186,12.79746892,16.76607773
0.977,7.86173289,12.86418097,16.83195401
0.978,7.898679293,12.93319513,16.86925048
0.979,7.95660532,12.99570146,16.95626757
0.98,7.992819693,13.07141473,16.99418531
0.981,8.039945767,13.14361999,17.0637085
0.982,8.098872845,13.23857975,17.10779597
0.983,8.152332745,13.28706279,17.17431032
0.984,8.207438582,13.3832832,17.25081629
0.985,8.254899972,13.43713796,17.30490317
0.986,8.315454348,13.53165927,17.38265115
0.987,8.36394154,13.59384202,17.4532075
0.988,8.402852054,13.68388263,17.50880765
0.989,8.466044868,13.75135999,17.57301221
0.99,8.512089487,13.81189423,17.61860975
0.991,8.579412805,13.90113991,17.73804468
0.992,8.61301745,13.97179907,17.78726112
0.993,8.662690934,14.04801321,17.85168143
0.994,8.714225125,14.11224663,17.93131501
0.995,8.779819178,14.19166997,18.01958306
0.996,8.835736686,14.26246568,18.08581499
0.997,8.886229419,14.33389676,18.17077534
0.998,8.945782903,14.41162357,18.23934171
0.999,9.020609356,14.47999071,18.3244517
1,9.044940992,14.55578109,18.42390287
1.001,9.110607973,14.62005087,18.50505849
1.002,9.165721936,14.73323884,18.57974996
1.003,9.229531455,14.76718685,18.6632861
1.004,9.274749761,14.83462104,18.75259841
1.005,9.326762349,14.92992234,18.84530379
1.006,9.408805812,14.97686281,18.94186699
1.007,9.439678086,15.06275051,19.04104765
1.008,9.51438578,15.12823381,19.13268338
1.009,9.559472016,15.17792668,19.20983804
1.01,9.604445124,15.27202066,19.28343569
1.011,9.662830618,15.34362343,19.40214339
1.012,9.728290631,15.393801,19.50776652
1.013,9.78931722,15.47594593,19.58373848
1.014,9.849946874,15.54156283,19.71945185
1.015,9.888159724,15.62443542,19.80542791
1.016,9.964625424,15.6841847,19.90355756
1.017,9.997623269,15.72751442,20.01546042
1.018,10.05580212,15.81043047,20.11630016
1.019,10.12613136,15.86594354,20.22693955
1.02,10.16541251,15.90708314,20.3266647
1.021,10.23223201,15.97990449,20.42026908
1.022,10.30683691,16.02770256,20.54288235
1.023,10.3517705,16.10098548,20.65302177
1.024,10.41850543,16.15723067,20.77229586
1.025,10.46890601,16.20244728,20.87342408
1.026,10.52060522,16.27040689,21.0113738
1.027,10.59664961,16.31751702,21.10786332
1.028,10.6538109,16.3972832,21.24425024
1.029,10.70829846,16.44973813,21.33418279
1.03,10.75999973,16.5046925,21.45200348
1.031,10.82383261,16.53864689,21.59371319
1.032,10.88688625,16.61654892,21.70558637
1.033,10.92477804,16.65626025,21.83649882
1.034,10.99843553,16.69198674,21.95658213
1.035,11.05678522,16.75348422,22.07991033
1.036,11.1044548,16.82094801,22.1949119
1.037,11.16737773,16.85070932,22.34351519
1.038,11.22405631,16.8812683,22.45892666
1.039,11.26370879,16.9563197,22.60981148
1.04,11.35248778,16.99115785,22.71958122
1.041,11.37830428,17.01810373,22.86344746
1.042,11.44047852,17.0754541,22.9934576
1.043,11.49896657,17.11218202,23.13149252
1.044,11.56492846,17.14587437,23.25180619
1.045,11.61363509,17.19905848,23.40122927
1.046,11.67806435,17.22351651,23.52823263
1.047,11.72906096,17.24993312,23.6727688
1.048,11.78443346,17.27877664,23.80862747
1.049,11.82210303,17.31764621,23.94445729
1.05,11.89284881,17.3525125,24.09646006
1.051,11.94466683,17.38730603,24.2318796
1.052,11.98586737,17.41026744,24.37923038
1.053,12.04579987,17.41870165,24.52762537
1.054,12.11398899,17.45689056,24.6646096
1.055,12.16504045,17.47718233,24.83946304
1.056,12.21143192,17.48791049,24.96614737
1.057,12.27662188,17.50635548,25.10279771
1.058,12.32890422,17.53577833,25.24067956
1.059,12.35147821,17.53547248,25.41579738
1.06,12.41316587,17.5638478,25.56599591
1.061,12.44836579,17.56780594,25.71127596
1.062,12.52447299,17.58376982,25.84900292
1.063,12.57284744,17.58722268,26.00410409
1.064,12.62843958,17.58779148,26.15482506
1.065,12.66585714,17.6053241,26.29843205
1.066,12.72156438,17.59737608,26.45489476
1.067,12.77364478,17.58004425,26.6173676
1.068,12.81371912,17.60191378,26.76996108
1.069,12.85123482,17.59614377,26.93132741
1.07,12.91083553,17.59514473,27.1076032
1.071,12.96705958,17.57510951,27.24747225
1.072,13.00633142,17.57992655,27.39709731
1.073,13.03624711,17.56902428,27.55498235
1.074,13.06121923,17.57431022,27.70010811
1.075,13.15483955,17.52558828,27.88315686
1.076,13.18483098,17.54769961,28.01471349
1.077,13.23270172,17.51022048,28.18015363
1.078,13.26144781,17.48065535,28.35127184
1.079,13.31808902,17.4687713,28.50789234
1.08,13.35832865,17.42571226,28.64792313
